facilNo,facilNm,startYmd,endYmd,dignGbn,no
RCT2000-000018,7호선 신풍역,20210806,20211130,육안조사,3768
RCT2000-000019,7호선 신풍~대림역간 터널,20210806,20211130,육안조사,3769
RCT2000-000020,7호선 대림역,20210806,20211130,육안조사,3770
RCT2001-000026,7호선 청담대교~청담역간 터널,20210806,20211130,육안조사,3771
RCT2001-000027,6호선 태릉입구~화랑대역간 터널,20210806,20211130,육안조사,3772
RCT2001-000028,6호선 화랑대~봉화산역간 터널,20210806,20211130,육안조사,3773
RCT2001-000042,6호선 석계역,20210806,20211130,육안조사,3774
RCT2001-000043,6호선 석계~태릉입구역간 터널,20210806,20211130,육안조사,3775
RCT2001-000044,6호선 태릉입구역,20210806,20211130,육안조사,3776
RCT2001-000045,6호선 화랑대역,20210806,20211130,육안조사,3777
RCT2001-000046,6호선 응암~역촌역간 터널,20210806,20211130,육안조사,3778
RCT2001-000047,6호선 역촌역,20210806,20211130,육안조사,3779
RCT2001-000048,6호선 역촌~불광역간 터널,20210806,20211130,육안조사,3780
RCT2001-000049,6호선 불광역,20210806,20211130,육안조사,3781
RCT2001-000050,6호선 불광~독바위역간 터널,20210806,20211130,육안조사,3782
RCT2001-000051,6호선 독바위역,20210806,20211130,육안조사,3783
RCT2001-000052,6호선 독바위~연신내역간 터널,20210806,20211130,육안조사,3784
RCT2001-000053,6호선 연신내역,20210806,20211130,육안조사,3785
RCT2001-000054,6호선 연신내~구산역간 터널,20210806,20211130,육안조사,3786
RCT2001-000055,6호선 구산역,20210806,20211130,육안조사,3787
RCT2001-000056,6호선 구산~응암역 터널,20210806,20211130,육안조사,3788
RCT2001-000057,6호선 응암역,20210806,20211130,육안조사,3789
RCT2001-000059,6호선 새절역,20210806,20211130,육안조사,3790
RCT2001-000060,6호선 새절~증산역간 터널,20210806,20211130,육안조사,3791
RCT2001-000061,6호선 증산역,20210806,20211130,육안조사,3792
RCT2001-000062,6호선 증산~DMC역간 터널,20210806,20211130,육안조사,3793
RCT2001-000066,6호선 월드컵경기장~마포구청역간 터널,20210806,20211130,육안조사,3794
RCT2001-000067,6호선 마포구청역,20210806,20211130,육안조사,3795
RCT2001-000068,6호선 마포구청~망원역간 터널,20210806,20211130,육안조사,3796
RCT2001-000069,6호선 망원역,20210806,20211130,육안조사,3797
RCT2001-000070,6호선 망원~합정역간 터널,20210806,20211130,육안조사,3798
RCT2001-000071,6호선 합정역,20210806,20211130,육안조사,3799
RCT2001-000072,6호선 합정~상수역간 터널,20210806,20211130,육안조사,3800
RCT2001-000073,6호선 상수역,20210806,20211130,육안조사,3801
RCT2001-000074,6호선 상수~광흥창역간 터널,20210806,20211130,육안조사,3802
RCT2001-000075,6호선 광흥창역,20210806,20211130,육안조사,3803
RCT2001-000076,6호선 광흥창~대흥역간 터널,20210806,20211130,육안조사,3804
RCT2001-000077,6호선 대흥역,20210806,20211130,육안조사,3805
RCT2001-000078,6호선 대흥~공덕역간 터널,20210806,20211130,육안조사,3806
RCT2001-000079,6호선 공덕역,20210806,20211130,육안조사,3807
RCT2001-000081,4호선 남태령역,20210806,20211130,육안조사,3808
RCT2001-000082,7호선 반포역,20210806,20211130,육안조사,3809
RCT2001-000083,7호선 반포~고속터미널역간 터널,20210806,20211130,육안조사,3810
RCT2001-000084,7호선 고속터미널역,20210806,20211130,육안조사,3811
RCT2001-000085,7호선 고속터미널~내방역간 터널,20210806,20211130,육안조사,3812
RCT2001-000086,7호선 내방역,20210806,20211130,육안조사,3813
RCT2001-000087,7호선 내방~이수역간 터널,20210806,20211130,육안조사,3814
RCT2001-000088,7호선 청담역,20210806,20211130,육안조사,3815
RCT2001-000089,7호선 청담~강남구청역간 터널,20210806,20211130,육안조사,3816
RCT2001-000090,7호선 강남구청역,20210806,20211130,육안조사,3817
RCT2001-000091,7호선 강남구청~학동역간 터널,20210806,20211130,육안조사,3818
RCT2001-000092,7호선 학동역,20210806,20211130,육안조사,3819
RCT2001-000093,7호선 학동~논현역간 터널,20210806,20211130,육안조사,3820
RCT2001-000094,7호선 논현역,20210806,20211130,육안조사,3821
RCT2001-000095,7호선 논현~반포역간 터널,20210806,20211130,육안조사,3822
RCT2005-000002,2호선 용두역,20210806,20211130,육안조사,3823
RCT2006-000001,대전도시철도 1호선 판암차량기지,20200901,20201031,육안조사,3824
RCT2006-000001,대전도시철도 1호선 판암차량기지,20210816,20210915,육안조사,3825
RCT2006-000002,대전도시철도1호선 판암차량기지 인입선 터널,20200901,20201031,육안조사,3826
RCT2006-000002,대전도시철도1호선 판암차량기지 인입선 터널,20210816,20210915,육안조사,3827
RCT2006-000003,대전도시철도1호선 2공구 터널,20200901,20201031,육안조사,3828
RCT2006-000003,대전도시철도1호선 2공구 터널,20210816,20210915,육안조사,3829
RCT2006-000004,대전도시철도1호선 3공구 터널,20200901,20201031,육안조사,3830
RCT2006-000004,대전도시철도1호선 3공구 터널,20210816,20210915,육안조사,3831
RCT2006-000005,대전도시철도 1호선 4공구 터널,20200901,20201031,육안조사,3832
RCT2006-000005,대전도시철도 1호선 4공구 터널,20210816,20210915,육안조사,3833
RCT2006-000006,대전도시철도1호선 5공구 터널,20200901,20201031,육안조사,3834
RCT2006-000006,대전도시철도1호선 5공구 터널,20210816,20210915,육안조사,3835
RCT2006-000007,대전도시철도1호선 6공구 터널,20200901,20201031,육안조사,3836
RCT2006-000007,대전도시철도1호선 6공구 터널,20210816,20210915,육안조사,3837
RCT2006-000008,대전도시철도 1호선 7공구 터널,20200901,20201031,육안조사,3838
RCT2006-000008,대전도시철도 1호선 7공구 터널,20210816,20210915,육안조사,3839
RCT2006-000009,대전도시철도 1호선 8공구 터널,20200901,20201031,육안조사,3840
RCT2006-000009,대전도시철도 1호선 8공구 터널,20210816,20210915,육안조사,3841
RCT2006-000010,대전도시철도1호선 9공구 터널,20200901,20201031,육안조사,3842
RCT2006-000010,대전도시철도1호선 9공구 터널,20210816,20210915,육안조사,3843
RCT2006-000011,대전도시철도 1호선 10공구 터널,20200901,20201031,육안조사,3844
RCT2006-000011,대전도시철도 1호선 10공구 터널,20210816,20210915,육안조사,3845
RCT2006-000012,대전도시철도1호선 11공구 터널,20200901,20201031,육안조사,3846
RCT2006-000012,대전도시철도1호선 11공구 터널,20210816,20210915,육안조사,3847
RCT2007-000001,광주도시철도 1호선,20180901,20180930,육안조사,3848
RCT2007-000001,광주도시철도 1호선,20190901,20191031,육안조사,3849
RCT2007-000001,광주도시철도 1호선,20200901,20201026,육안조사,3850
RCT2007-000001,광주도시철도 1호선,20210901,20211015,육안조사,3851
RCT2007-000002,광주도시철도 1호선,20210901,20211031,육안조사,3852
RCT2007-000003,광주도시철도 1호선,20180901,20180930,육안조사,3853
RCT2007-000003,광주도시철도 1호선,20190901,20191031,육안조사,3854
RCT2007-000003,광주도시철도 1호선,20200901,20201026,육안조사,3855
RCT2007-000003,광주도시철도 1호선,20210901,20211015,육안조사,3856
RCT2007-000004,광주도시철도 1호선,20180901,20180930,육안조사,3857
RCT2007-000004,광주도시철도 1호선,20190901,20191031,육안조사,3858
RCT2007-000004,광주도시철도 1호선,20200901,20201026,육안조사,3859
RCT2007-000004,광주도시철도 1호선,20210901,20211015,육안조사,3860
RCT2007-000005,지하철9호선 김포공항역,20181001,20181109,육안조사,3861
RCT2007-000005,지하철9호선 김포공항역,20191015,20191114,육안조사,3862
RCT2007-000005,지하철9호선 김포공항역,20201101,20201113,육안조사,3863
RCT2007-000005,지하철9호선 김포공항역,20211101,20211105,육안조사,3864
RCT2007-000006,대전도시철도 1호선 12공구 터널,20200901,20201031,육안조사,3865
RCT2007-000006,대전도시철도 1호선 12공구 터널,20210816,20210915,육안조사,3866
RCT2007-000007,대전도시철도1호선14공구 터널,20200901,20201031,육안조사,3867
RCT2007-000007,대전도시철도1호선14공구 터널,20210816,20210915,육안조사,3868
RCT2007-000008,대전도시철도 1호선 15공구  터널,20200901,20201031,육안조사,3869
RCT2007-000008,대전도시철도 1호선 15공구  터널,20210816,20210915,육안조사,3870
RCT2007-000009,대전도시철도 1호선 16공구 터널,20200901,20201031,육안조사,3871
RCT2007-000009,대전도시철도 1호선 16공구 터널,20210816,20210915,육안조사,3872
RCT2007-000010,대전도시철도 1호선 17공구 터널,20200901,20201031,육안조사,3873
RCT2007-000010,대전도시철도 1호선 17공구 터널,20210816,20210915,육안조사,3874
RCT2007-000011,대전도시철도 1호선 18공구 터널,20200901,20201031,육안조사,3875
RCT2007-000011,대전도시철도 1호선 18공구 터널,20210816,20210915,육안조사,3876
RCT2007-000012,대전도시철도 1호선 19공구 터널,20200901,20201031,육안조사,3877
RCT2007-000012,대전도시철도 1호선 19공구 터널,20210816,20210915,육안조사,3878
RCT2007-000013,대전도시철도 1호선 20공구 터널,20200901,20201031,육안조사,3879
RCT2007-000013,대전도시철도 1호선 20공구 터널,20210816,20210915,육안조사,3880
RCT2007-000014,대전도시철도 1호선 21공구 터널,20200901,20201031,육안조사,3881
RCT2007-000014,대전도시철도 1호선 21공구 터널,20210816,20210915,육안조사,3882
RCT2007-000015,대전도시철도 1호선 반석천 통과 구간 터널,20200901,20201031,육안조사,3883
RCT2007-000015,대전도시철도 1호선 반석천 통과 구간 터널,20210816,20210915,육안조사,3884
RCT2007-000016,대전도시철도 1호선 13공구 터널,20200901,20201031,육안조사,3885
RCT2007-000016,대전도시철도 1호선 13공구 터널,20210816,20210915,육안조사,3886
RCT2009-000014,동막역~캠퍼스타운역,20180917,20181105,육안조사,3887
RCT2009-000014,동막역~캠퍼스타운역,20191018,20191023,육안조사,3888
RCT2009-000014,동막역~캠퍼스타운역,20201022,20201107,육안조사,3889
RCT2009-000014,동막역~캠퍼스타운역,20211026,20211124,육안조사,3890
RCT2009-000015,동막역~캠퍼스타운역,20180917,20181105,육안조사,3891
RCT2009-000015,동막역~캠퍼스타운역,20180917,20181105,육안조사,3892
RCT2009-000015,동막역~캠퍼스타운역,20191018,20191023,육안조사,3893
RCT2009-000015,동막역~캠퍼스타운역,20201022,20201107,육안조사,3894
RCT2009-000015,동막역~캠퍼스타운역,20211026,20211124,육안조사,3895
RCT2009-000016,캠퍼스타운역,20180917,20181105,육안조사,3896
RCT2009-000016,캠퍼스타운역,20191018,20191023,육안조사,3897
RCT2009-000016,캠퍼스타운역,20201022,20201107,육안조사,3898
RCT2009-000016,캠퍼스타운역,20211026,20211124,육안조사,3899
RCT2009-000017,캠퍼스타운역~테크노파크역,20180917,20181105,육안조사,3900
RCT2009-000017,캠퍼스타운역~테크노파크역,20191018,20191023,육안조사,3901
RCT2009-000017,캠퍼스타운역~테크노파크역,20201022,20201107,육안조사,3902
RCT2009-000017,캠퍼스타운역~테크노파크역,20211026,20211124,육안조사,3903
RCT2009-000018,테크노파크역,20180917,20181105,육안조사,3904
RCT2009-000018,테크노파크역,20191018,20191023,육안조사,3905
RCT2009-000018,테크노파크역,20201022,20201107,육안조사,3906
RCT2009-000018,테크노파크역,20211026,20211124,육안조사,3907
RCT2009-000019,테크노파크역~지식정보단지역,20180917,20181105,육안조사,3908
RCT2009-000019,테크노파크역~지식정보단지역,20191018,20191023,육안조사,3909
RCT2009-000019,테크노파크역~지식정보단지역,20201022,20201107,육안조사,3910
RCT2009-000019,테크노파크역~지식정보단지역,20211026,20211124,육안조사,3911
RCT2009-000020,테크노파크역~지식정보단지역,20180917,20181105,육안조사,3912
RCT2009-000020,테크노파크역~지식정보단지역,20180917,20181105,육안조사,3913
RCT2009-000020,테크노파크역~지식정보단지역,20191018,20191023,육안조사,3914
RCT2009-000020,테크노파크역~지식정보단지역,20201022,20201107,육안조사,3915
RCT2009-000020,테크노파크역~지식정보단지역,20211026,20211124,육안조사,3916
RCT2009-000021,지식정보단지역,20180917,20181105,육안조사,3917
RCT2009-000021,지식정보단지역,20191018,20191023,육안조사,3918
RCT2009-000021,지식정보단지역,20201022,20201107,육안조사,3919
RCT2009-000021,지식정보단지역,20211026,20211124,육안조사,3920
RCT2009-000022,지식정보단지역~인천대입구역,20180917,20181105,육안조사,3921
RCT2009-000022,지식정보단지역~인천대입구역,20191018,20191023,육안조사,3922
RCT2009-000022,지식정보단지역~인천대입구역,20201022,20201107,육안조사,3923
RCT2009-000022,지식정보단지역~인천대입구역,20211026,20211124,육안조사,3924
RCT2009-000023,인천대입구역,20180917,20181105,육안조사,3925
RCT2009-000023,인천대입구역,20191018,20191023,육안조사,3926
RCT2009-000023,인천대입구역,20201022,20201107,육안조사,3927
RCT2009-000023,인천대입구역,20211026,20211124,육안조사,3928
RCT2009-000024,인천대입구역~센트럴파크역,20180917,20181105,육안조사,3929
RCT2009-000024,인천대입구역~센트럴파크역,20191018,20191023,육안조사,3930
RCT2009-000024,인천대입구역~센트럴파크역,20201022,20201107,육안조사,3931
RCT2009-000024,인천대입구역~센트럴파크역,20211026,20211124,육안조사,3932
RCT2009-000025,센트럴파크역,20180917,20181105,육안조사,3933
RCT2009-000025,센트럴파크역,20191018,20191023,육안조사,3934
RCT2009-000025,센트럴파크역,20201022,20201107,육안조사,3935
RCT2009-000025,센트럴파크역,20211026,20211124,육안조사,3936
RCT2009-000026,센트럴파크역~국제업무지구역,20180917,20181105,육안조사,3937
RCT2009-000026,센트럴파크역~국제업무지구역,20191018,20191023,육안조사,3938
