evalNo,evalNm,maxDigDepth,proStage,no
E00044000003,"판교 제2테크노밸리 E8-1,2 업무시설 신축공사 소규모 지하안전영향평가서",19.55,진행중,289
E00149000005,천안시 서북구 두정동 1434번지 근린생활시설 및 의료시설 신축공사,15.10,진행중,290
E00031000012,달서구3구역 주택재건축 정비사업 신축공사 소규모지하안전영향평가,12.51,진행중,291
E00031000013,팔달동 주택재건축 정비사업 신축에 따른 소규모지하안전영향평가 용역,19.00,진행중,292
E00045000005,판교 제2테크노밸리 글로벌비즈센터 건립사업,17.85,진행중,293
E00045000006,"㈜제넥신, ㈜프로젠 마곡 R&amp;D센터 신축공사",15.56,진행중,294
E00045000007,㈜한독 마곡 R&amp;D센터 신축공사,15.56,진행중,295
E00218000004,창원 중앙역세권 4-1블럭 지하안전영향평가,19.00,진행중,296
E00149000006,광주광역시 동구 금남로2가 복합시설 신축공사,14.50,진행중,297
E00170000001,정부세종신청사 소규모지하안전영향평가용역,18.00,진행중,298
E00022000005,광양 성황도이지구 L-2 BL 공동주택 신축공사,10.90,진행중,299
E00002000003,전주시 고사동 오피스텔 신축공사(트윈팰리스 A) 소규모 지하안전영향평가 용역,13.32,진행중,300
E00002000004,전주시 고사동 오피스텔 신축공사(트윈팰리스 B) 소규모 지하안전영향평가 용역,13.32,진행중,301
E00110000002,동구 수기동 로머스파크 주상복합 신축공사 소규모지하안전영향평가,18.50,진행중,302
E00098000004,행복도시 4-1생활권 H2블럭 공공지원 민간임대리츠,12.00,진행중,303
E00149000007,행정중심복합도시 6-4생활권 CB1-4블럭 근린생활시설 신축공사,12.35,진행중,304
E00149000008,행정중심복합도시 6-4생활권 CB1-3블럭 근린생활시설 신축공사,12.90,진행중,305
E00062000003,현대백조타운 주택재건축정비사업조합,10.65,진행중,306
E00075000005,문경시 모전동 862-2번지 일원 주상복합부지 지하안전영향평가,15.32,진행중,307
E00079000002,달서구 두류동 주상복합APT 신축공사,19.00,진행중,308
E00006000011,울산약수마을 지역주택조합 아파트 소규모지하안전영향평가 용역,12.50,진행중,309
E00017000008,원주시 흥업리 1830-4근생 및 오피스텔신축공사,14.55,진행중,310
E00167000002,2018 승강편의시설 설치 소규모지하안전영향평가 대행용역(3-3),14.00,진행중,311
E00105000008,지하철 승강편의시설  설치 소규모 지하안전영향평가용역(3-2)(낙성대역 #8 출입구),12.00,진행중,312
E00047000006,대구 연세병원 신축공사,18.00,진행중,313
E00218000005,창원안민 공공지원 민간임대주택사업 소규모 지하안전영향평가용역,15.00,진행중,314
E00042000007,대구시 달서구 감삼동 주상복합 신축공사 소규모지하안전영향평가 용역,12.00,진행중,315
E00046000003,춘천시 퇴계동 1070 생활숙박시설 신축공사 소규모지하안전영향평가,16.44,진행중,316
E00096000001,전남 나주시 빛가람 지역주택조합 (금천면 석전리 341-19번지일원) 공동주택 신축공사,10.63,진행중,317
E00042000008,광주 주월동 지역주택조합 주상복합 신축공사 소규모지하안전영향평가 용역,14.96,진행중,318
E00031000014,서봉덕 주택재개발 정비사업 소규모지하안전영향평가,12.00,진행중,319
E00154000003,고덕비즈밸리 자족기능시설용지 자족 5-4 업무시설 신축공사,19.00,진행중,320
E00186000002,경기도 부천시 중동 1151-5번지 주상복합신축공사 소규모지하안전영향평가,13.61,진행중,321
E00078000001,안양시 동안구 호계동 927-9번지 외 1필지 신축공사 소규모 지하안전영향평가 및 지반조사용역,14.78,진행중,322
E00184000006,해운대구 중동(1381-5번지) 복합시설 신축공사 소규모지하안전영향평가 용역,19.00,진행중,323
E00099000005,이천 굿모닝물류(주) 창고시설 신축공사 소규모 지하안전영향평가,19.25,진행중,324
E00019000008,김해장유 여객터미널 신축공사,16.00,작성중,325
E00112000004,성수동 복합시설 신축공사 소규모지하안전영향평가,19.70,진행중,326
E00031000015,신천동 공동주택 신축에 따른 소규모지하안전영향평가 용역,19.00,진행중,327
E10011000001,대구광역시 서구 평리동 613번지 일원 아파트 신축공사 소규모 지하안전영향평가,16.47,진행중,328
E00224000002,남산동 614-1번지 일원 반월당 지역주택조합아파트 신축공사,15.10,진행중,329
E00218000010,오르미 복합문화주차타워 건립공사,12.00,진행중,330
E00129000003,부산 사하구 신평동 주상복합 신축공사,11.00,진행중,331
E00060000008,광산구 쌍암동 657-5 오피스텔 신축공사,19.00,진행중,332
E00171000002,광주광역시 북구 문흥동 주상복합아파트 신축공사 지하안전영향평가,16.00,진행중,333
E00031000016,새동산 재건축 주상복합 신축에 따른 소규모지하안전영향평가 용역,18.00,진행중,334
E00226000006,중산동 에이파크 공동주택 신축공사(1단지),15.15,진행중,335
E00226000007,중산동 에이파크 공동주택 신축공사(2단지),16.25,진행중,336
E00226000008,수성구 중동 179 주거복합 시설 신축공사,19.95,진행중,337
E00149000018,세종시 4-2생활권 산업4-7-2블럭 00빌딩 신축공사,13.15,진행중,338
E00031000017,메트로타워 신축에 따른 소규모지하안전영향평가 용역,15.00,진행중,339
E00019000009,신화리00빌딩 신축공사 소규모지하안전영향평가,13.00,작성중,340
E00032000001,방어진하수처리시설 증설사업 소규모 지하안전영향평가 용역,12.00,진행중,341
E00141000007,서울특별시교육청 신청사 건립공사 소규모 지하안전영향평가,19.60,진행중,342
E00151000003,서귀포중앙노후공공청사복합개발사업,12.54,진행중,343
E00141000008,"평택시 고덕 국제화계획지구 업무시설용지 12-2-1,2,3 블럭 근린생활시설 및 업무시설 신축공사 지하안전평가",22.28,진행중,344
E00012000020,홍성 멀티플렉스 신축공사 소규모 지하안전영향평가,17.00,진행중,345
E10000000002,궁평양수장 대체시설사업 소규모 지하안전영향평가 용역,136.00,진행중,346
E00151000004,양산복지아파트주택재건축신축공사,1975.00,진행중,347
E00187000004,상주시 하수도정비 중점관리지역 도시침수 예방사업 소규모지하안전영향평가,13.30,진행중,348
E00075000010,경기도 파주시 탄현면 축현리 868-6번지 일원 파주시 탄현지구 공동주택 신축공사 지하안전영향평가,18.51,진행중,349
E00203000002,"서울 강서구 내발산동 668,668-1 의료시설 신축",17.89,승인완료,350
E00099000009,민락동 177-3번지 외 6 주상복합 신축,14.10,진행중,351
E00243000001,성북구 동소문동 1 가 1 - 4 외 1 필지 창작연극지원시설 건립,18.86,작성중,352
E00005000003,서울시 금천구 가산동 673 지식산업센터 신축,19.40,승인완료,353
E00165000004,서울시 강남구 신사동 529-4번지 근린생활시설 신축,19.03,승인완료,354
E00063000014,군포 당정2지구 A-1블럭 지식산업센터 신축공사,17.75,승인완료,355
E00116000008,광주오포물류2단지,18.70,승인완료,356
E00114000005,서울 영등포구 양평동5가 64-1 신일산업 사옥 신축,13.80,진행중,357
E00038000019,서울 양천구 신정동 988-5 주상복합,19.89,승인완료,358
E00023000022,"평택 고덕국제화지구 근상 16-1-2,3 근생 신축공사",16.40,승인완료,359
E00062000005,고덕국제지구 업무용지 12-1-1로트,17.50,승인완료,360
E00020000005,"경산지식산업지구 Cr15구역 6,7블럭 복합시설 신축공사",19.78,승인완료,361
E00102000027,주안동 근린생활시설 및 오피스텔 신축공사,14.03,승인완료,362
E00126000020,인천광역시 서구 가정동 루원시티 7BL 주상복합 신축공사,14.95,승인완료,363
E00095000003,"이천 호법면 매곡리 567-2번지 SLX 물류창고, (주)에스엘엑스",16.80,승인완료,364
E00203000007,의정부시 고산지구 상8-2블럭 근린생활시설 신축공사,17.59,진행중,365
E00042000014,양주시 옥정택지개발지구 중상 4-4-1블럭 근린생활시설 신축공사,19.00,진행중,366
E00030000003,서울 강서구 등촌동 628-9외 건축공사,19.97,진행중,367
E00106000004,이천시 관고동 13-1번지 오피스텔 신축,18.61,승인완료,368
E00095000005,의정부시 의정부동 23-3번지 일원 주상복합 신축공사,14.30,승인완료,369
E00154000016,의정부시 용현동 268-3번지 외 4필지 교회 신축공사,17.70,승인완료,370
E00186000003,의정부시 고산택지개발지구 상7-2블럭 신축,15.15,진행중,371
E00093000006,의정부시 고산지구 폴리프라자4(상 7-1블럭),14.38,진행중,372
E00023000023,"의정부시 고산지구 상8-1 한덕타워 신축공사, (주)한덕건설",16.16,승인완료,373
E00093000005,의정부시 고산지구 상6-1BL 폴리프라자2 신축공사,12.88,승인완료,374
E00251000031,의정부 고산지구 폴리프라자3(상업6-2) 신축공사,14.38,승인완료,375
E00093000009,의정부 고산지구 상업4-2 신축공사,14.38,승인완료,376
E00093000004,의정부 고산지구 상업4-1 신축공사,14.38,승인완료,377
E00203000008,의정부 고산 공공주택지구 상5-1블럭 근린생활시설 신축공사,13.89,진행중,378
E00013000013,의왕시 학의동 산100-12번지 백운지식문화밸리 커뮤니티시설 신축공사,12.64,승인완료,379
E00164000003,서울시 강동구 길동 412-7번지 외1필지 요양병원 신축,18.72,승인완료,380
E00212000002,서울시 강동구 천호동 399-5 외4 종교시설 신축,19.46,승인완료,381
E00212000005,서울시 강동구 천호동 399-5 외4 종교시설 신축 [재][재],19.46,승인완료,382
E00012000006,서울시 강북구 미아동 811-2 복합시설 신축,19.60,승인완료,383
E00043000007,서울시 강서구 등촌동 628-6번지 근린생활시설 신축,19.97,진행중,384
E00155000002,서울시 강서구 염창동 252-11 신축,16.55,승인완료,385
E00035000008,"서울시 강동구 고덕동 90-2 자족2-1BL, 2-5BL 신라교역 신사옥 ",18.50,승인완료,386
E00010000016,서울시 강서구 화곡동 까치산역 2번출구 승강편의시설 설치,13.99,승인완료,387
E00212000003,서울시 광진구 구의동 593-11번지 역세권 청년주택 신축,12.30,승인완료,388
E00212000004,서울시 광진구 구의동 593-11번지 역세권 청년주택 신축 [재],12.30,승인완료,389
E00056000003,서울시 구로구 구로동 107-3 나라키움 복합관사 개발사업,17.88,진행중,390
E00169000002,서울시 구로구 오류동 31-280 외1필지 복합빌딩 신축,19.60,진행중,391
E00062000004,서울시 구로구 오류동 산43-40 일원 공동주택 신축,17.26,승인완료,392
E00061000004,서울시 구로구 항동 산51-1번지 일원 복합시설 신축,19.51,승인완료,393
E00047000015,서울시 금천구 가산동 142-13 주거복합시설 신축,15.29,승인완료,394
E00017000012,서울시 금천구 가산동 327-30번지 지식산업센터 신축,18.61,진행중,395
E00013000012,서울시 금천구 가산동 345-43번지 지식산업센터 신축,18.36,승인완료,396
E00047000016,서울시 금천구 가산동 459-24 지식산업센터 신축,19.41,승인완료,397
E00060000005,서울시 금천구 가산동 549-1 외1 지식산업센터 신축,19.45,승인완료,398
E00126000013,서울시 도봉구 도봉동 63번지 오피스텔 신축,16.26,승인완료,399
E00154000012,서울시 동대문구 이문동 327-1번지 주상복합 신축,19.92,승인완료,400
E00080000010,서울시 동대문구 장안동 432-11 업무시설 신축,12.50,승인완료,401
E00052000004,다산지금지구 상업 8-2BL OO타워 신축공사,15.55,승인완료,402
E00066000018,대구 만촌동 1040-14일원 주상복합 신축공사,24.65,승인완료,403
E00161000001,대구 성서산업단지역 이곡동 지하철 연결통로 설치공사(이곡동 1226),12.50,진행중,404
E00038000020,하남시 미사지구 근상2-3블럭 근린생활시설 신축,14.35,승인완료,405
E00096000010,은평구 구산동 198-13번지 외2필지 청년주택 신축공사,15.90,진행중,406
E00190000012,고양 덕은지구 A2블럭 중흥 S-CLASS 신축공사,13.43,승인완료,407
E00063000015,하남시 위례신도시 A3-2블럭 우미린 공동주택신축공사,14.08,승인완료,408
E00084000001,평택시 고덕신도시 9011-3 지식산업센터신축공사,16.21,진행중,409
E00212000006,평택시 고덕택지지구 서정리역세권 공공시설 신축공사,12.60,승인완료,410
E00208000004,평택시 둔포공공하수처리시설 증설사업,19.80,승인완료,411
