evalNo,evalNm,constCost,maxDigDepth,digCapacity,startYmd,endYmd,evalCost,proStage,digArea,no
E00083000059,경상북도 안동시 옥동 도시개발사업지 내 공동주택 신축공사,210300.00,14.90,0.00,20250211,20250313,49500.00,진행중,19999,1
E00116000089,소사본동 다구역 가로주택정비사업,45900.00,13.74,0.00,20250111,20250307,53900.00,진행중,4947,1
E00109000059,소라아파트 소규모재건축사업,27600.00,13.28,0.00,20250122,20250321,52800.00,진행중,2678,1
E10104000052,강릉시 저동 464번지 일원 공동주택 소규모 지하안전영향평가용역,930000.00,12.49,0.00,20250220,20250731,60000.00,진행중,98564,1
E00243000122,화성시 병점동 377-4번지 일원 신축공사,20489.00,15.48,0.00,20250303,20250731,71500.00,진행중,915,1
E10143000010,구)전방·일신방직 부지 복합개발 (복합1BL) 신축공사,1430000.00,15.66,0.00,20250213,20250321,99000.00,진행중,35485,1
E00066000232,구)전방·일신방직 부지 복합개발(A2BL) 신축공사,583500.00,14.72,0.00,20240901,20250324,143000.00,진행중,92370,1
E00047000209,평택고덕 A-35BL 통합형 민간참여 공공주택건설사업 민간사업자 공모,230000.00,17.54,0.00,20250228,20250325,88000.00,진행중,45552,1
E00010000092,평택고덕 A-34BL 통합형민간참여 공공주택건설사업,170000.00,16.61,0.00,20250414,20250521,77000.00,진행중,28117,1
E00082000040,(주)오뚜기 백암 안전물류센터 신축공사 설계용역,159000.00,18.39,0.00,20230504,20250502,49500.00,진행중,40578,1
E00033000059,용인국제물류 4.0 물류단지 M4물류센터,218000.00,19.95,0.00,20231108,20250326,55000.00,진행중,28836,1
E10138000011,한도아파트 소규모재건축정비사업 소규모지하안전평가 용역,42800.00,10.98,0.00,20230110,20250715,53900.00,진행중,3179,1
E10131000026,의정부시 고산동 989-6 오피스텔 신축공사,2800.00,18.28,0.00,20250219,20250829,58300.00,진행중,1035,1
E00042000076,영광군 영광읍 녹사리 공동주택 신축공사,124700.00,12.96,0.00,20250203,20250326,55000.00,진행중,18554,1
E10082000006,탄천지구 다목적농촌용수개발사업 소규모 지하안전평가 용역,54556.00,16.60,0.00,20250318,20250615,59573.00,작성중,264,1
E10104000054,서울특별시 강남구 논현동 165-5 근린생활시설 신축공사 중 토목설계용역,17500.00,18.91,0.00,20250307,20250605,89100.00,진행중,594,1
E10122000013,대구도시철도2호선 반고개역 출입구 개선공사,19458.00,12.50,0.00,20250314,20250710,76000.00,진행중,1617,1
E10133000004,광암정수장 고도증설 및 재정비 사업,330993.00,12.80,0.00,20240902,20250327,680506.00,진행중,50983,1
E00047000210,배방 휴대지구 공동3블럭 공동주택 신축공사,554000.00,15.95,0.00,20250210,20250331,77000.00,진행중,57817,1
E00080000103,동교동 상업시설 신축공사,11100.00,17.04,0.00,20241124,20250328,68200.00,진행중,592,1
E00200000066,온수역세권 활성화사업 소규모 지하안전평가 용역(A획지),371500.00,19.76,0.00,20240403,20250321,70400.00,진행중,21961,1
E00027000085,대전시 도룡동 주상복합 신축공사 소규모지하안전평가,140000.00,14.77,0.00,20250328,20250531,55000.00,진행중,12146,1
E10104000055,수원시 호매실동 1395-1 오피스텔 신축공사,40000.00,13.85,0.00,20250228,20250731,39600.00,진행중,2592,1
E00200000067,온수역세권 활성화사업 소규모 지하안전평가 용역(B획지),233800.00,16.11,0.00,20240403,20250321,70400.00,진행중,33732,1
E00134000192,(재협의)김포한강시네폴리스 주상복합 신축공사 소규모 지하안전평가,1923000.00,16.94,0.00,20250210,20250331,110000.00,진행중,69237,1
E10053000052,구월동 343-3외 2필지 근린생활시설 및 의료시설 신축공사,60000.00,18.26,0.00,20240603,20250328,77000.00,진행중,1464,1
E00084000047,청주시청사 건립사업 소규모 지하안전평가 용역,341300.00,14.60,0.00,20250206,20250605,67275.00,진행중,22592,1
E00066000234,경기도 광명시 소하동4구역 가로주택정비사업 신축공사,87000.00,14.50,0.00,20250228,20250327,94000.00,진행중,4622,1
E10053000053,대전시 중구 대흥동 38-17번지 일대 주거복합시설 신축공사,50000.00,15.15,0.00,20240423,20250407,77000.00,진행중,2283,1
E00139000060, (주)두원전자 영인공장 공장동 증축공사,10000.00,19.00,0.00,20240910,20250530,55000.00,진행중,0,1
E00083000060,울산광역시 동구 일산동 463번지 주상복합 신축공사,78900.00,18.94,0.00,20250310,20250413,49500.00,작성중,2771,1
E00102000220,청담동 128-7 근린생활시설 증축공사 중 소규모지하안전평가 용역,6500.00,11.27,0.00,20250102,20250630,38500.00,진행중,677,1
E00244000004,캠프 라과디아 체육공원·지하주차장 조성사업 소규모 지하안전평가 용역,33143.00,13.09,0.00,20241211,20250608,65935.00,진행중,4768,1
E00189000028,(재협의)천안역세권 도시재생 혁신지구(국가시범지구) 재생사업 C3_주상복합,124590.00,15.41,0.00,20250306,20250630,66000.00,진행중,4555,1
E00149000066,유성구 봉명동 615-3번지 주상복합 신축공사 소규모지하안전평가,30000.00,19.08,0.00,20230309,20250407,38000.00,진행중,1745,1
E00048000002,테스트 지하안전평가,123.00,15.00,0.00,20220209,20230614,123000.00,진행중,21,1
E00243000123,(재접수) 양지7지구 3단지 지역주택사업조합 공동주택 신축공사,100000.00,17.73,0.00,20250227,20250403,66000.00,진행중,39558,1
E00134000193,(재협의)(재협의)대구 금호워터폴리스 F2BL 주상복합 신축공사 소규모지하안전평가,346000.00,16.26,0.00,20250225,20250401,66000.00,진행중,2801190,1
E00030000057,신당동 340-8 외 1필지 업무 및 근린생활시설 신축공사,20000.00,13.43,0.00,20250122,20250410,65450.00,진행중,263,1
E00144000019,시흥하중 공공주택지구 조성공사 소규모 지하안전평가,33937.30,15.83,0.00,20250106,20250531,69068.80,진행중,8976,1
E10192000003,신촌동 주민센터 복합화사업 소규모 지하안전평가(재협의) 용역,37400.00,12.30,0.00,20250307,20260306,27500.00,진행중,1607,1
E00164000067,매화마을2단지 리모델링사업 소규모 지하안전평가 용역,620500.00,17.06,0.00,20220114,20250411,66000.00,진행중,42307,1
E00122000044,삼우3차아파트 가로주택정비사업,33000.00,11.33,0.00,20250121,20250410,43000.00,진행중,5790,1
E00060000110,수원당수 주거복합 M1블럭 개발,72400.00,10.67,0.00,20250214,20250418,66000.00,진행중,9541,1
E00017000120,충남 내포신도시 RH2-1BL 제일풍경채 아파트 신축공사 소규모지하안전평가 용역,379400.00,11.96,0.00,20250204,20250411,44800.00,진행중,53247,1
E00228000060,동탄2신도시 근상40-2블럭 근린생활시설 신축공사,10000.00,16.47,0.00,20250211,20250416,27000.00,진행중,1060,1
E00001000095,"인천 부평구 삼산동 금성, 유성연립 가로주택정비사업 소규모 지하안전평가",45845.00,10.85,0.00,20241007,20250831,49500.00,진행중,3608,1
E00082000041,서울특별시 성동구 마장동 공동주택(아파트) 신축공사,30000.00,13.34,0.00,20250109,20250509,55000.00,작성중,3518,1
E10200000001,대구보훈병원 서관동 증축사업 소규모 지하안전평가 용역,37400.00,11.14,0.00,20250409,20250630,45739.30,진행중,2116,1
E00063000159,청주 스마트센터 신축공사,270000.00,16.92,0.00,20250310,20250418,40000.00,진행중,26103,1
E00043000082,역곡현대 가로주택정비사업,67122.00,13.87,0.00,20241129,20250421,51700.00,진행중,8469,1
E00186000045,수원시 세류동 업무시설(오피스텔) 신축공사 소규모지하안전평가,21000.00,19.09,0.00,20250110,20250423,52000.00,진행중,655,1
E10148000007,홍성종합터미널 주변 도시침수예방사업,34800.00,10.00,0.00,20241113,20250312,42794.60,진행중,2450,1
E00031000078,효목1동 제6구역 재건축정비사업 소규모지하안전 재평가 용역,345200.00,15.67,0.00,20240905,20250411,54450.00,진행중,62955,1
E10114000012,제주 연동 노인복지시설 신축공사 소규모 지하안전평가 용역,116100.00,19.95,0.00,20250321,20250423,39600.00,진행중,2333,1
E10192000004,금천 국제외국어센터 건립 소규모지하안전영향평가 용역,4900.00,14.30,0.00,20250305,20250702,52498.00,진행중,408,1
E10097000077,홍은8-1 지역주택조합 공동주택 신축공사,38000.00,18.61,0.00,20250401,20280430,44000.00,진행중,3058,1
E00080000104,중랑구 망우동 564 외 1필지 관광숙박시설 신축공사,12000.00,17.72,0.00,20250304,20250423,77550.00,진행중,385,1
E00063000160,(재협의)강원도 양양군 연창리 공동주택 개발사업,202100.00,16.71,0.00,20250401,20250422,25000.00,진행중,15615,1
E00102000224,현대자동차 고매동 420-2 신축공사 소규모지하안전평가 용역,216000.00,17.95,0.00,20220801,20250425,49500.00,진행중,12077,1
E00224000037,경기도 광주시 직동지구 공동주택 신축공사,163400.00,19.10,0.00,20241202,20250423,165000.00,진행중,128880,1
E00131000103,(재협의)포천 (정교리) 물류센터 신축공사,80000.00,19.92,0.00,20250401,20250428,79200.00,진행중,13987,1
E00113000016,인천시청역 엘리베이터 설치공사 소규모 지하안전평가 용역,43.22,11.00,0.00,20241210,20250420,43218.00,작성중,400,1
E00027000086,"루원시티, 가정지구 상업1-1블럭 근생, 교육연구, 판매시설 신축공사 소규모 지하안전평가",100700.00,18.40,0.00,20250401,20251031,27500.00,진행중,5125,1
E10120000029,"서울특별시 강남구 대치동 941-14,15번지 교육연구시설 소규모 지하안전평가 용역",45000.00,19.91,0.00,20250117,20250831,33000.00,진행중,966,1
E10009000029,열해당리조트 조성사업(A-1),680090.00,19.36,0.00,20241101,20250430,63800.00,진행중,17512,1
E00247000070,성북구 보문동5가 146-1번지 외2필지 LH 매입 신축공사,32000.00,12.58,0.00,20250326,20250430,25300.00,진행중,786,1
E10132000025,도화3동 6-30번지 일원 가로주택정비사업,10000.00,19.00,0.00,20250430,20251030,65000.00,작성중,20175,1
E10132000026,아산 음봉일반산업단지  D1블럭 공동주택,1000.00,20.00,0.00,20250430,20251030,74000.00,작성중,214293,1
E10132000027,인천 숭의동 현대아파트 소규모재건축정비사업,1000.00,20.00,0.00,20250430,20251030,60000.00,작성중,6859,1
E10132000028,삼척시 장호항 관광숙박시설 개발사업,5000.00,18.20,0.00,20250430,20251030,50000.00,작성중,20772,1
E00055000165,삼전동 하이랜드빌딩 신축공사,20000.00,15.23,0.00,20241025,20250430,27270.00,진행중,1188,1
E00116000090,이천시 호법면 안평리 물류센터,126500.00,15.22,0.00,20250302,20250429,93500.00,진행중,37772,1
E00066000236,금광동 4022번지 일원 가로주택정비사업 신축공사,139100.00,16.25,0.00,20250404,20250506,40000.00,진행중,7277,1
E10101000003,천안 부대2구역 공동주택 신축공사,30000.00,15.41,0.00,20250304,20250519,132000.00,진행중,0,1
E00228000061,신장2동 행정복합문화센터 건립공사(평택시 신장동 263-169번지 일원) 소규모지하안전평가  용역,23000.00,13.12,0.00,20250512,20250831,66000.00,진행중,2658,1
E00243000124,용인시 천리지구 공동주택 신축사업,332000.00,13.60,0.00,20250404,20250509,58300.00,진행중,26802,1
E00163000052,범어동 경북맨션 가로주택정비사업 소규모 지하안전평가,122402.00,13.30,0.00,20230522,20250512,41800.00,진행중,6623,1
E10051000024,여수동 복합문화시설 소규모 지하안전평가 용역,26700.00,16.25,0.00,20250306,20250613,44181.00,진행중,1492,1
E00218000079,양산 가산일반산업단지 공동1BL 공동주택 신축공사,14380.00,18.82,0.00,20250102,20250512,45000.00,진행중,20279,1
E10143000012,십정동 국민주택 가로주택정비사업 신축공사,54000.00,10.94,0.00,20250203,20250511,47000.00,진행중,6057,1
E00174000019,산수3구역 재개발정비사업 소규모지하안전평가 용역,399671.00,19.73,0.00,20220712,20250930,44000.00,작성중,28682,1
E00023000122,이천상류 판매시설 증축사업,29500.00,13.29,0.00,20250227,20250513,87000.00,진행중,8051,1
E10172000002,김해시 대동첨단일반산업단지 완충저류시설 설치사업 소규모 지하안전평가 2,36800.00,16.50,0.00,20250428,20250731,40516.00,작성중,3136,1
E00190000122,논현동 PCN사옥 신축공사 소규모지하안전평가,120.00,18.43,0.00,20250401,20250516,38500.00,작성중,570,1
E00109000060,롯데칠성 용인RDC 물류센터 신축공사,80000.00,12.00,0.00,20250303,20250508,44000.00,진행중,17860,1
E00045000036,서울양천우체국 복합청사 건립공사 소규모 지하안전평가,203900.00,19.15,0.00,20250418,20250507,19800.00,진행중,7893,1
E00024000054,방배 756 신축공사,115000.00,19.37,0.00,20250513,20250530,60500.00,진행중,1384,1
E00060000111,오산 내삼미2구역 A1블럭 공동주택 건설공사,637400.00,15.45,0.00,20250217,20250516,40000.00,진행중,46535,1
E00131000104,(재협의)경기도 부천시 심곡동 128-5번지 신축공사,24700.00,19.90,0.00,20250310,20250519,33000.00,진행중,1041,1
E10047000068,강남구 청담동 90-4번지 신축공사 소규모지하안전평가,4600.00,18.21,0.00,20250313,20250519,33000.00,진행중,265,1
E10047000069,부천시 역곡동 46번지일원 가로주택정비사업 소규모지하안전평가,101000.00,14.04,0.00,20250104,20250520,49500.00,진행중,7168,1
E10159000011,화곡동 오피스텔 및 근린생활시설 소규모 지하안전평가 외 용역,58200.00,19.00,0.00,20241008,20250829,64000.00,작성중,852,1
E10158000002,학장2지구 소규모 지하안전평가 용역,41200.00,12.90,0.00,20250325,20250520,42174.00,진행중,1692,1
E00060000112,여주 심석리 물류센터 신축공사,265000.00,13.76,0.00,20250421,20250521,194700.00,진행중,44188,1
E00116000092,남양주시 다산동 마리아병원 다산동 분원 신축공사,12000.00,15.85,0.00,20250320,20250521,41800.00,진행중,940,1
E10166000002,야탑3동 행정복지센터 신축 건립사업 소규모 지하안전평가,5000.00,15.00,0.00,20250416,20250814,51132.00,작성중,1000,1
E10114000013,고성 토성면 청간리 공동주택 신축공사,100160.00,18.06,0.00,20250414,20250520,49500.00,진행중,10519,1
E10191000011,서울시 중구 예관동 오피스텔 신축공사,11000.00,19.81,0.00,20240407,20250523,44000.00,진행중,389,1
E00243000125,안성 죽산면 장계리 산39-1 물류센터 신축공사,200000.00,15.51,0.00,20250407,20250521,47850.00,진행중,37665,1
E10120000030,서울시 동대문구 용두동 255-53 오피스텔 신축공사 소규모지하안전평가 용역,19000.00,19.76,0.00,20240926,20250930,62700.00,진행중,676,1
E00143000065,시흥동 889번지 신축공사에 따른 소규모지하안전영향평가 용역,8000.00,17.30,0.00,20231130,20250630,47300.00,진행중,299,1
E10162000022,제물포 Station-J 영스퀘어 건설사업 소규모 지하안전평가 용역,36553.00,15.62,0.00,20250123,20250821,40850.00,진행중,2084,1
