evalNo,evalNm,maxDigDepth,proStage,no
E00047000204,"성남금토 공공주택지구 상업용지 업무시설 신축공사(1-10,11BL)",24.36,진행중,2429
E00023000117,온누리교회 수원캠퍼스 지하안전평가 관련 용역,28.22,진행중,2430
E10076000014,SHAHEEN PJT 수소생산 사외배관 설치공사,13.80,진행중,2431
E00174000015,보성~벌교 천연가스 공급설비 건설공사 지하안전평가 용역,11.70,진행중,2432
E00223000032,지하안전평가용역(경기지역 외 1건)하남지역,36.72,진행중,2433
E00062000077,동대문구 장안동 주상복합 신축공사(장안동 337-19),21.96,진행중,2434
E00042000073,과천시 지식정보타운 복합지원센터 건립공사(4-8BL),25.67,진행중,2435
E00052000021,동부간선도로 지하화(영동대로) 건설공사 지하안전평가(재협의),73.48,진행중,2436
E00042000074,김포 풍무 1-1 구역 공동주택 신축공사,21.16,진행중,2437
E00120000004,제8-11실험동 증축 지하안전영향평가용역,27.30,진행중,2438
E00027000077,케이스퀘어 그랜드 강서 PFV 신축공사 지하안전평가,33.96,진행중,2439
E00236000005,해운대 경동리인뷰 4차 신축공사 지하안전평가,26.20,진행중,2440
E00009000042,천안-청주공항 복선전철 노반 기본 및 실시설계용역,20.60,진행중,2441
E10053000051,근린생활시설 및 업무시설(오피스텔) 신축공사 (지하안전평가용역),25.00,진행중,2442
E10069000003,청주 하이테크 폐기물처리시설 조성사업 지하안전평가 용역,38.07,진행중,2443
E00078000010,합천 적중-창녕 유어 지하안전영향평가 건설엔지니어링,21.61,작성중,2444
E00066000226,부산 오시리아 휴양 리조트 개발계획,25.84,진행중,2445
E00106000067,군산지역 전력구공사(동비응-새만금) 지하안전평가용역,26.31,진행중,2446
E00130000065,옥정~포천 광역철도 건설공사(3공구) 지하안전평가 용역,84.73,진행중,2447
E00130000066,승학터널 민간투자사업 지하안전평가 용역,87.58,진행중,2448
E00174000016,보성~벌교 천연가스 공급설비 건설공사 지하안전평가 용역,17.00,진행중,2449
E10068000008,영남일반산업단지 진입도로 개설사업 ,7.87,진행중,2450
E00224000036,상봉동 107-6번지 일대 역세권 공동주택 개발사업,25.43,진행중,2451
E00052000022,남양주 양정역세권 도시개발사업,10.20,진행중,2452
E10147000008,시흥-안산지역 전기공급시설 전력구공사(광석분기) 지하안전평가용역(재협의),59.07,진행중,2453
E10183000002,신안-목포 전기공급시설 전력구공사(서운남-북항),54.10,진행중,2454
E00095000048,충북도계~천안탑원 도로건설공사 지하안전평가,15.70,진행중,2455
E00142000022,부산도시철도 교대역 시설개량 지하안전평가용역,10.41,진행중,2456
E10120000026,대구 봉산동 주상복합 지하안전평가(재협의),23.40,진행중,2457
E00009000043,신분당선 광교~호매실 건설사업 지하안전평가(2공구),61.65,진행중,2458
E00009000044,신분당선 광교~호매실 건설사업 지하안전평가(3공구),61.65,진행중,2459
E00205000053,성남시 금광동4071 가로주택정비사업 지하안전평가,23.40,진행중,2460
E00063000150,대치동 아주빌딩 신축공사,26.62,진행중,2461
E10163000002,청주지역 전기공급시설 전력구공사(서오창S/S배전인출)지하안전평가용역,15.74,진행중,2462
E00084000046,충주시 차집관로 설치사업 지하안전평가 용역,11.61,진행중,2463
E00024000052,남양주시 월산12지구 2블럭 공동주택 토목 지하안전평가서,33.00,진행중,2464
E00239000028,고양시 식사동 데이터센터 개발사업,44.56,진행중,2465
E00096000068,봉천 1-1구역 주택재건축 정비사업,36.76,진행중,2466
E00174000017,보성~벌교 천연가스 공급설비 건설공사 지하안전평가 용역,16.80,진행중,2467
E00063000151,글로벌 여성의학연구소,50.00,진행중,2468
E10192000002,MiCo기장자원순환센터 건설사업 지하안전평가,20.86,진행중,2469
E00047000205,(재협의)울산광역시 울주군 신화리 1601-2번지 주상복합 신축공사,21.88,진행중,2470
E00006000023,밀양 무안-부북 지하안전영향평가 건설엔지니어링,126.60,진행중,2471
E00133000125,성남금토 공공주택지구 자족7-3BL 업무시설 신축공사,24.51,진행중,2472
E10178000001,부산 남천동 공동주택 신축공사 지하안전영향평가 용역,24.91,진행중,2473
E00009000045,이수-과천 복합터널 민간투자사업 지하안전평가 용역,101.38,진행중,2474
E10162000016,가양동 CJ공장부지 특별계획구역 지하주차장 건설공사,20.71,진행중,2475
E00103000012,문경시 하수도정비 중점관리지역 도시침수 예방사업 지하안전 영향평가,6.99,진행중,2476
E00022000149,한국은행 강남본부 행사 신축공사,22.66,진행중,2477
E00239000029,경북 영주시 휴천동 612-2일원 공동주택 신축공사 지하안전평가,22.66,진행중,2478
E00036000053,경산 중산지구 A2-1BL 1단지 주상복합 신축공사 대규모 지하안전평가 용역,23.08,진행중,2479
E00036000054,경산 중산지구 A2-1BL 2단지 주상복합 신축공사 대규모 지하안전평가 용역,22.13,진행중,2480
E10104000046,서울 신촌 마포4-1지구 도시정비형 재개발사업 중 지하안전평가용역,28.03,진행중,2481
E10104000047,서울 신촌 마포4-12지구 도시정비형 재개발사업 중 지하안전평가용역,25.36,진행중,2482
E00080000101,역삼동 832-21 외 5필지 업무시설 신축공사,31.90,진행중,2483
E00047000207,"건대 특별계획구역(4-3,4-4) 업무시설 신축공사",35.28,진행중,2484
E00226000033,봉덕2동 신천둔치 지하통로 연결 건설공사,5.85,진행중,2485
E10006000057,양정 산정가로주택 정비사업 지하안전평가,21.75,작성중,2486
E00188000026,수서~광주 복선전철 건설사업 지하안전평가(T/K),67.79,작성중,2487
E00133000126,금천구 가산동 219-24 지식산업센터 신축공사 (A부지),26.95,진행중,2488
E00133000127,금천구 가산동 60-39 지식산업센터 신축공사 (B부지),28.60,진행중,2489
E00196000015,국도5호선  제천 봉양-원주 신림 도로건설공사 지하안전평가,28.05,진행중,2490
E00056000037,(재협의)역삼동 700-2 업무시설 신축공사 지하안전평가,30.20,진행중,2491
E10130000001,평택지역 전기공급시설 전력구공사(도일분기) 지하안전영향평가용역,31.85,진행중,2492
E00066000229,딸기원2지구 주택재개발정비사업 (지하안전평가),26.48,진행중,2493
E10128000048,경기도 의정부시 의정부동 주상복합 신축공사 지하안전평가 용역,27.18,진행중,2494
E10083000037,동성하이타운 가로주택정비사업,20.26,진행중,2495
E00024000053,문래동 업무시설 개발사업,24.91,진행중,2496
E00095000050,고덕일반산단(2차) 용수공급시설 건설사업 지하안전평가 용역,20.23,진행중,2497
E00133000130,(재협의)무교다동 제31지구 개발사업,37.62,진행중,2498
E00200000064,여주-원주 복선전철 건설사업(2공구),64.00,진행중,2499
E00066000230,서울시 영등포구 영등포동8가 57 임대형 기숙사 개발사업,27.93,진행중,2500
E00133000131,성남금토지구 자족5-2BL 업무시설 신축공사,26.57,진행중,2501
E00043000080,서소문빌딩 재개발사업,36.79,진행중,2502
E00196000016,국도31호선 인제 상남-기린 도로건설공사 지하안전평가 용역,36.34,진행중,2503
E00142000023,반여1지구 풍수해 생활권 종합정비사업 지하안전평가용역,12.91,진행중,2504
E00022000151,부산진구 전포동 주거복합 신축공사,38.35,진행중,2505
E10004000012,부산 MBC 민락사옥부지 개발사업 공동주택 신축공사 지하안전평가 용역,29.70,진행중,2506
E00130000068,(재협의)경기용인 플랫폼시티 도시개발사업 지하안전평가 용역,30.50,진행중,2507
E00010000090,범천동 858-6번지 일원 희망더함아파트 신축공사,26.20,진행중,2508
E10078000017,파주운정3 345kV 지장송전선로 이설공사 지하안전평가 용역,38.91,진행중,2509
E00189000027,진천지역 전기공급시설 전력구공사(추진관압입),9.48,진행중,2510
E00017000119,고양 일산테크노밸리 지하안전평가(재협의) 용역,20.54,진행중,2511
E00012000085,인덕원~동탄 복선전철 제2공구  건설공사중 #S04 환기구 지하안전평가 재협의,38.96,진행중,2512
E00122000042,브레인시티 연계 및 가재지구 열수송관공사 지하안전평가,11.05,진행중,2513
E00010000091,Y-eDC 개발사업,34.96,진행중,2514
E00027000082,(재협의)부산 해운대 중동 주상복합 개발사업 지하안전평가,36.51,진행중,2515
E10087000005,화순군 농어촌도로 확포장공사(면도 102호선) 지하안전영향평가용역,25.26,진행중,2516
E10000000010,군포대야미 154kV 지장송전선로 지중화공사,17.11,진행중,2517
E00055000164,구로구 항동 IDC 신축공사 지하안전평가(재협의),50.26,진행중,2518
E10056000035,강릉시 입암동 남대천 우안배수분구 도시침수예방사업,11.40,진행중,2519
E00096000069,(재협의)춘천시 삼천동 공동주택 신축공사,28.01,진행중,2520
E10091000041,의왕시 고천동 375-6 신축공사 지하안전영향평가(일반) 용역,33.20,작성중,2521
E00129000019,부산 해운대구 중동 1364-1번지 일원 주상복합 신축공사 지하안전평가,26.59,진행중,2522
E00196000017,154kV 신송산변전소~와이케이스틸(주) 당진공장 송전선로 건설사업(터널구간) 지하안전평가,10.50,진행중,2523
E00063000157,이노션 사옥 신축공사,37.39,진행중,2524
E10013000028,종전부동산 이목지구 도시개발사업 여수로 지하안전평가 용역,6.87,진행중,2525
E00248000038,성수동2가 아차산로13길(277-3번지) 업무시설 신축공사 지하안전평가(재협의) 용역,31.30,진행중,2526
E00131000101,부천시 심곡본동 669-13번지 외 19필지 신축공사 지하안전평가용역,25.25,진행중,2527
E10138000010,안산 글로벌 메타데이터센터,40.88,진행중,2528
E10133000003,서울도시철도 7호선 청라국제도시 연장 사업,75.63,진행중,2529
E10108000005,충남지역 전기공급시설 전력구공사(당진화력-신송산-신석문 3차 개착),46.71,진행중,2530
E00243000121,강남역 일대 대심도 빗물배수터널 건설공사,62.63,진행중,2531
E10002000001,옥산지구 배수장 설치공사 지하안전영향평가용역,12.04,진행중,2532
E10121000002,도시계획도로 대로1-6호선(용강지구~용강정수장) 개설공사,20.02,진행중,2533
E10056000036,서울시 성북구 안암동5가 36-1 의료시설 신축공사,27.91,진행중,2534
E00230000015,우동2 재개발정비구역 주거복합시설 신축공사 지하안전평가(재협의),21.60,진행중,2535
E10045000002,춘천공공하수처리시설 이전·현대화 민간투자사업 지하안전평가,23.60,진행중,2536
E00187000019,대전북연결선 제2 공구 건설공사( T / K ) 대안노선 지하안전평가(재협의),16.60,진행중,2537
E00027000084,부산 해운대 중동 주상복합 개발사업,36.51,진행중,2538
E10012000020,반포SS 배전인출 전력구공사 지하안전평가,10.80,진행중,2539
E10104000053,부천시 춘의동 65-2번지 데이터센터 전력공급선로(지중선로)공사 지하안전평가,15.66,진행중,2540
E00126000095,서울역오피스 개발사업,42.66,진행중,2541
E00133000134,인천광역시 남동구 고잔동 지식산업센터 신축공사,21.87,진행중,2542
E00158000007,신정3 자연재해위험개선지구 정비사업,20.00,진행중,2543
E00226000034,신암4구역 재정비촉진지구 주택재개발 정비사업,25.05,작성중,2544
E00066000233,생각공장 영등포 개발사업(재협의),22.29,진행중,2545
E00033000060,"(재협의)세운재정비촉진지구 5-1, 3구역 개발계획",39.96,진행중,2546
E00010000093,부천 춘의동 65-2번지 일원 데이터센터 신축공사,31.10,진행중,2547
E00056000038,"지방도 358호선(김포~관산간도로, 고양시구간) 지하안전평가",50.00,작성중,2548
E00130000070,(재협의)월곶~판교 복선전철 10공구 서판교정거장 지하안전평가,32.24,진행중,2549
E10012000021,DMS 양재사옥 신축공사,31.48,진행중,2550
E00173000015,가목재 터널 건설공사 지하안전평가용역,14.20,작성중,2551
E00150000053,(재협의)부산광역시 사상공원 민간공원조성 특례사업비공원시설 공동주택 신축공사,22.90,진행중,2552
E00247000068,오렌지 스퀘어 안성 신축공사,42.73,진행중,2553
E00130000071,옥정~포천 광역철도 건설공사(차량기지) 지하안전평가 용역,25.82,진행중,2554
