evalNo,evalNm,constCost,maxDigDepth,digCapacity,startYmd,endYmd,evalCost,proStage,digArea,no
E00190000076,대전 유성구 용계동 667-8 오피스텔 신축공사,26000.00,30.19,0.00,20220418,20220511,77000.00,진행중,1523,1
E00063000082,연신내 304-2번지 복합시설 신축,120000.00,38.55,0.00,20220323,20220513,138000.00,진행중,1254,1
E00066000140,(재협의)대구광역시 동구 신천동 주거복합 신축공사 지하안전평가서,170600.00,30.23,0.00,20220325,20220502,138000.00,진행중,5031,1
E10056000020,한국일보 용산사옥 신축공사,55000.00,43.54,0.00,20220314,20220517,113300.00,진행중,1043,1
E00134000095,"오산세교 C1-1-1,2,3블럭 업무복합시설 건설에 따른 지하안전영향평가용역",233000.00,28.22,0.00,20220309,20220629,88000.00,진행중,0,1
E00114000032,성수동2가 273-55 지식산업센터 신축공사에 따른 지하안전평가용역,600000.00,28.75,0.00,20220301,20220516,62700.00,진행중,0,1
E10051000011,남양주 진접2 공공주택지구 우수암거 비개착공사 지하안전영향평가용역,2700.00,5.03,31.50,20210730,20230930,92269.00,진행중,227,1
E00032000008,(재협의) 천안 불당동 1481번지 오피스텔 신축공사,74000.00,28.55,0.00,20220211,20220615,0.00,진행중,4100,1
E00141000034,방배중앙시장 시장정비사업 주상복합 신축공사에 따른 지하안전영향평가 용역,31000.00,27.04,0.00,20201229,20220707,93500.00,진행중,0,1
E00032000009,(재협의) 천안 불당동 1482번지 오피스텔 신축공사,58600.00,29.85,0.00,20220211,20220615,0.00,진행중,3100,1
E00134000096,마륵근린공원 개발행위 특례사업 중 지하안전영향평가,232200.00,24.21,0.00,20201019,20220728,77000.00,진행중,45576,1
E00130000019,"월곶~판교 복선전철 제9,10공구 지하안전영향평가 용역",636600.00,61.97,11474.90,20210409,20240322,242438.00,진행중,0,1
E00205000035,울산시 야음동 830-1번지 일원 주상복합 신축공사,153427.00,24.25,0.00,20220524,20220818,200000.00,진행중,10529,1
E00205000036,울산시 야음동 829-20번지 일원 주상복합 신축공사,70060.00,24.25,0.00,20220524,20220818,170000.00,진행중,10529,1
E00023000077,울산광역시 남구 신정동 662-13번지 일원 복합시설 신축공사,55000.00,29.50,0.00,20220401,20220520,54000.00,진행중,2397900,1
E00024000028,청주 가경동 주상복합 1032 신축공사,180000.00,33.46,0.00,20220105,20220520,84700.00,진행중,0,1
E10083000014,부산강서지역 전기공급시설 전력구공사(세산분기)외3개공사 지하안전영향평가 재협의용역,10600.00,37.87,300.00,20220209,20220531,158213.00,진행중,0,1
E10012000009,화성시 장안면 독정리 물류센터,105000.00,27.82,0.00,20220103,20220527,60500.00,진행중,38268,1
E00218000035,울산 신정동 1235-1일원 주상복합 신축공사 지하안전평가,51400.00,21.00,0.00,20210610,20220504,75000.00,작성중,0,1
E10076000004,언양 반천 자연재해위험개선지구 정비사업 지하안전영향평가,28769.00,2.81,51.00,20211108,20220525,53944.00,진행중,0,1
E00134000097,인천 송도2공원 비공원시설 조성 중 대규모지하안전평가(재협의),186800.00,24.11,0.00,20220401,20220714,52800.00,진행중,0,1
E00027000042,부산 해운대 중동 1401-4 외 7필지 복합시설 신축공사 지하안전영향평가,206200.00,38.62,0.00,20220308,20220831,82500.00,진행중,5979,1
E00036000036,마포로 5구역 9-1지구 도시정비형 재개발사업 신축공사,196600.00,34.02,0.00,20200901,20220831,126500.00,진행중,0,1
E00042000052,울산시 달동 주상복합 신축공사 지하안전영향평가 용역,244000.00,22.75,0.00,20200910,20220817,88000.00,진행중,3886,1
E00141000035,"용산구 한남동 736-2,3 근린생활시설 신축공사_지하안전평가",7500.00,28.45,0.00,20220210,20220712,88000.00,진행중,572,1
E10097000041,내손다지구 터널공사 지하안전평가 용역,15000.00,38.81,1074640.00,20220131,20230531,110000.00,진행중,0,1
E00102000152,수원시 권선구 고색동 1773번지외 1필지 신축공사 중 지하안전영향평가 및 현장조사 용역,62000.00,32.50,0.00,20220228,20220718,144100.00,진행중,1682,1
E00047000113,"다산진건 공공주택지구 상업2,3,4용지 오피스텔 신축공사",350000.00,28.60,0.00,20181219,20190117,220000.00,진행중,2488,1
E00102000153,구미 도량 꽃동산 근린공원 민간공원 조성사업(2단지) 지하안전영향평가 용역,270000.00,29.24,0.00,20211123,20220823,110000.00,진행중,46872,1
E10078000007,유성선병원 신신관(1동) 증축공사 지하안전평가 재협의 용역 및 변경설계,56900.00,25.55,0.00,20220509,20220805,60000.00,진행중,0,1
E00039000029,울주군 삼남읍 교동리 (355- 2일원) 주거복합 지하안전평가 용역,240000.00,24.96,0.00,20220225,20220808,95700.00,진행중,6500,1
E10063000045,노량진 청년주택 신축공사 지하안전평가,59000.00,22.06,0.00,20220302,20220930,103000.00,진행중,754,1
E00106000048,국도77호 원청사거리 교차로 개선공사 지하안전평가 용역,18905.00,12.70,502.00,20220120,20220720,55247.00,진행중,0,1
E00098000045,"대전 둔산동 1380-2, 5 오피스텔 개발사업 지하안전영향평가 용역",113000.00,35.51,0.00,20211209,20220825,120000.00,진행중,7612,1
E00031000055,봉덕동 985-5 주거복합 신축에 따른 지하안전영향평가 용역,279000.00,23.31,0.00,20220228,20220823,117700.00,진행중,7000,1
E00126000064,마곡 R&D센터(지식산업센터) D13구역 건립사업,456700.00,21.78,0.00,20220502,20220608,192500.00,진행중,13679,1
E00105000023,지하철 승강편의시설 설치 소규모 지하안전영향평가용역(3-2)(영등포구청역 #4 출입구),4000.00,10.89,0.00,20181205,20200420,169462.00,진행중,111,1
E00141000036,월곶~판교 복선전철 제 2~4공구 지하안전평가 용역,599810.00,49.30,6289.50,20210301,20220930,188896.00,진행중,117778,1
E00194000009,인덕원~동탄 복선전철 제10공구 지하안전평가 용역,271900.00,51.97,0.00,20201013,20211231,128168.00,진행중,8558,1
E00098000046,인덕원~동탄 복선전철 제4공구,170000.00,35.19,4398.00,20210128,20221231,156950.00,진행중,0,1
E10013000010,인덕원~동탄 복선전철 제6공구 지하안전평가 용역,451300.00,54.70,2791.00,20201013,20211231,131470.00,진행중,46687,1
E00012000064,인덕원~동탄 복선전철 제11공구 건설공사 지하안전평가,395700.00,33.26,2517.00,20201013,20211231,126588.00,진행중,0,1
E00208000018,인덕원~동탄 복선전철 제7공구 지하안전영향평가 용역,336700.00,41.87,3622.00,20201013,20211231,156640.00,진행중,0,1
E00047000114,서울특별시 서초구 잠원동 28-6번지 외 3필지 신축공사(재협의),367600.00,38.75,0.00,20220430,20220707,66000.00,진행중,2225,1
E00012000065,인덕원~동탄 복선전철 제2공구 건설공사 지하안전평가,395700.00,37.86,4398.00,20201013,20211231,143164.00,진행중,0,1
E00009000029,인덕원~동탄 복선전철 제3공구 지하안전평가 용역,137000.00,34.74,1621.00,20201013,20230125,118040.00,진행중,0,1
E10097000042,부산광역시 해운대구 우동 고급오피스텔 개발사업,60000.00,31.97,0.00,20210908,20220908,99000.00,진행중,986,1
E10101000001,서초동 1324-2번지 일대 건축물 신축공사,150000.00,33.96,0.00,20220321,20220721,84040.00,진행중,0,1
E10047000028,의정부 의정부동 434번지 일원 주상복합 신축공사,74300.00,30.73,0.00,20211214,20220613,77000.00,진행중,1195,1
E00033000033,서소문 10지구 도시정비형 재개발사업,90000.00,36.32,0.00,20220425,20220608,154000.00,진행중,3531,1
E00027000044,은평구 대조동 오피스텔 신축공사 지하안전영향평가,33000.00,23.23,0.00,20220105,20220727,77000.00,진행중,1568,1
E00102000155,중랑구 묵동 주거복합시설 신축공사 중 지하안전영향평가 용역,40000.00,27.68,0.00,20210901,20220713,88000.00,진행중,1625,1
E00031000056,범어동 I-WISH 주거복합공사에 따른 지하안전영향평가 재작성 용역,292800.00,27.39,0.00,20211222,20220809,55000.00,진행중,9160,1
E00096000046,안양시 안양동 개발사업 지반조사 및 지하안전평가,35500.00,27.14,0.00,20220415,20230228,153450.00,진행중,1316,1
E10086000027,영등포동 4가 79번지 신축공사 지하안전평가,25000.00,22.85,0.00,20220224,20220718,51700.00,진행중,1672,1
E00126000065,의왕시 포일동 506-1 복합시설 신축공사(재협의),280000.00,25.99,0.00,20220427,20220615,94600.00,진행중,7469,1
E00116000052,노원구 월계동 청년주택 신축공사,16200.00,29.86,0.00,20220411,20220719,77000.00,진행중,872,1
E00066000145,마곡 D18-B 지식산업센터 신축공사,315400.00,21.30,0.00,20220516,20220614,90000.00,진행중,11769,1
E10120000004,경북 김천시 율곡동 810 오피스텔 신축 개발사업 지하안전영향평가,48000.00,27.61,0.00,20220506,20221005,79200.00,진행중,1915,1
E00102000156,고양 삼송 데이터센터 신축공사 지하안전평가,767900.00,34.76,0.00,20220121,20220722,88000.00,진행중,20455,1
E00154000058,속초시 조양동 생활형숙박시설 신축공사,27300.00,26.21,0.00,20190708,20200221,85800.00,진행중,1596,1
E00095000032,포천시 내촌 물류센터 신축공사 지하안전평가,65000.00,27.54,0.00,20211223,20220622,165000.00,진행중,23387,1
E00038000127,온수역 역세권 청년주택 신축공사 지하안전영향평가,281200.00,30.00,0.00,20210430,20221121,94600.00,진행중,5944,1
E00102000157,"서소문 11, 12지구 도시환경정비사업 중 지하안전평가 용역",1000000.00,39.85,0.00,20220331,20230307,93500.00,진행중,7905,1
E00065000051,울산광역시 동구 일산동 주상복합 신축공사,150000.00,21.42,0.00,20210914,20220622,97900.00,진행중,0,1
E00039000031,세운재정비 6- 4- 22 구역 복합시설 신축공사 지하안전평가,56900.00,22.84,0.00,20220518,20220921,136950.00,진행중,0,1
E00047000115,"다산신도시 상업 2,3,4용지 오피스텔 신축공사",343000.00,27.66,0.00,20220430,20220808,132000.00,진행중,2345,1
E00181000004,강릉홍제지역주택조합 아파트 신축공사 지하안전평가 용역 ,10186.00,24.45,0.00,20211210,20221014,70400.00,진행중,0,1
E10114000005,정자동 23-2번지 업무시설 신축공사,20000.00,25.41,0.00,20220524,20220808,113300.00,진행중,965,1
E00198000041,오리온 신사옥 지하안전평가 용역 계약(대규모 추가),52000.00,27.64,0.00,20220221,20221031,202400.00,진행중,3262,1
E00220000006,고양사업소 열수송망 성능 보강공사(2단계) 지하안전영향평가 용역,119688000.00,9.65,50.00,20210810,20220630,119688.00,진행중,218,1
E00022000091,부산 오시리아 관광단지 트렌디타운 & 유스타운 개발사업,2069100.00,24.66,0.00,20220311,20221116,115500.00,진행중,92198,1
E00134000101,의정부시 의정부동 498-2 외 8필지 오피스텔 개발사업 지하안전평가,283000.00,32.96,0.00,20220410,20220811,82500.00,진행중,3504,1
E00038000128,강남구 청담동 49-8 복합시설 신축공사,76640.00,30.15,0.00,20220330,20240401,160000.00,진행중,0,1
E00060000065,신반포 27차 아파트 재건축사업,79810.00,21.06,0.00,20220323,20220630,104500.00,진행중,4539,1
E10008000025,울산광역시 남구 신정동 번지 일원 주상복합 신축공사,25000.00,22.70,0.00,20210901,20220921,137500.00,진행중,0,1
E00055000109,양양군 숙박시설 신축공사(양양군 현남면 동산큰길 21-1),30000.00,22.25,0.00,20181125,20190122,57000.00,진행중,1453,1
E00044000050,레이크 드 아난티코드 신축공사 지하안전영향평가 용역,120000.00,32.71,0.00,20210610,20221025,154000.00,진행중,9310,1
E00045000029,대구광역시 동구 신천동 152-1 일대 주거복합 신축공사 중 지하안전평가용역,50000.00,23.34,0.00,20220228,20221011,66000.00,진행중,2995,1
E00022000093,성동구 성수동 지식산업센터 신축공사(성수동2가 278-17 외 2필지),90000.00,23.70,0.00,20220610,20220804,104500.00,진행중,1018,1
E00047000117,가산동 345-15 지식산업센터 신축공사,130000.00,26.11,0.00,20220426,20220816,104500.00,진행중,2989,1
E00044000051,광화문 WEST빌딩  지하연결통로 지하안전영향평가 용역,1100.00,12.33,9.14,20220420,20221231,155015.00,진행중,62,1
E00190000079,통영천연가스 발전사업 154kv 송전선로 공사 지하안전평가(재협의),50900.00,22.00,96.54,20220502,20220622,68200.00,진행중,0,1
E00022000094,이태원동 101-1번지 신축주택,36000.00,21.76,0.00,20220410,20220916,82500.00,진행중,0,1
E00001000060,대사동1구역 재개발정비사업 (토목관련분야 - 지하안전영향평가),229745.00,29.35,0.00,20210622,20221025,550000.00,진행중,64472,1
E10083000021,대저1자연재해위험개선지구 정비사업(신덕배수펌프장),22508.00,13.30,0.00,20190919,20200516,78519.40,진행중,0,1
E00226000024,신천동 125-3일원 소규모재건축사업 신축공사,55300.00,24.70,0.00,20211201,20221031,110000.00,진행중,1941,1
E00060000066,서울시 양원지구 주거복합 신축공사,312500.00,24.27,0.00,20190226,20190628,110000.00,진행중,16181,1
E10097000045,시흥시 월곶동 오피스텔 신축공사 지하안전 영향평가,638000.00,36.01,0.00,20220620,20220920,82500.00,진행중,992,1
E10109000005,파주 창고 신축공사 지하안전영향평가,70000.00,35.00,0.00,20220701,20230130,180400.00,진행중,14874,1
E00098000048,대전시 동구 인동 17-1 오피스텔 신축공사,85000.00,31.50,0.00,20220531,20220927,102300.00,진행중,3142480,1
E00126000066,김해 스마트복합단지 개발사업,530100.00,27.26,0.00,20220302,20220711,150000.00,진행중,20982,1
E00150000027,서면4차 봄여름가을겨울 신축공사(당감동 865-20번지 일원) 지하안전영향평가 용역,307400.00,24.80,0.00,20210901,20230502,91300.00,진행중,4727,1
E00042000053,과천지식정보타운 11-3BL 신축공사 지하안전영향평가 용역,150000.00,28.64,0.00,20201201,20220824,83600.00,진행중,6074,1
E00224000023,화정동 986-9 오피스텔 신축공사,77700.00,34.25,0.00,20211208,20220713,132000.00,진행중,1112,1
E00010000055,천안시 불당동 1478번지 오피스텔 신축공사,344460.00,40.90,0.00,20220427,20220914,88000.00,진행중,14867,1
E00060000068,구미시 송정동 주상복합 신축사업,342700.00,27.96,0.00,20220501,20220713,88000.00,진행중,8852,1
E10103000002,양화취수장 시설개선사업 소규모 지하안전영향평가 용역,8300.00,17.60,0.00,20220502,20220801,20035.50,진행중,0,1
E00187000013,미호천횡단 열수송관공사 지하안전영향평가용역,10000.00,17.75,390.00,20211213,20221212,188881.00,진행중,0,1
E10000000006,청주 매봉근린공원 중로2-571호선 개설공사 지하안전영향평가 용역,32800.00,19.86,0.00,20220225,20220831,198000.00,진행중,0,1
E00010000056,울산광역시 남구 삼산동 주거복합 신축공사,100000.00,28.59,0.00,20220131,20221005,77000.00,진행중,4654,1
