"관리코드","구","동","공사명","착공일 ~ 준공일","신청자","처리상태","도로","포장","허가번호"
"일반-210506-07","강남구","청담동","삼성로SW 52C 해가해지 철거공사(정안,함동규)(차도)<BR>(강남구 청담동   77-39 ~ 청담동   77-39)","2022-05-26 ~ 2022-06-30","한국전력공사 강남지사","착공계 접수","구도","차도","강남구-2021-전기-00091"
"일반-210503-60","서초구","서초동","지하철승강편의시설(3-7공구)교대역 11번 상수도이설(보도)<BR>(서초구 서초동   1715-7 ~ 서초동   1715-7)","2022-01-10 ~ 2022-11-30","서울교통공사","착공계 접수","특별시도","보도","서초구-2021-기타-00054"
"일반-210503-60","서초구","서초동","지하철승강편의시설(3-7공구)교대역 11번 상수도이설(보도)<BR>(서초구 서초동   1715-7 ~ 서초동   1715-7)","2022-01-10 ~ 2022-11-30","서울교통공사","착공계 접수","특별시도","보도","서초구-2021-기타-00054"
"일반-210428-03","서초구","서초동","지하철승강편의시설(3-7공구)교대역13번 상수도이설(보도)<BR>(서초구 서초동   1657-11 ~ 서초동   1657-11)","2022-01-10 ~ 2022-11-30","서울교통공사","착공계 접수","특별시도","보도","서초구-2021-기타-00046"
"일반-210428-27","용산구","후암동","2020년 용산구 관내 상수도공사 (후암동 443-8, 시설물 설치)<BR>(용산구 후암동   443-8 ~ 후암동   443-8)","2022-04-20 ~ 2022-06-21","중부수도사업소(급수운영과)","착공계 접수","구도","차도","용산구-2021-상수-00120"
"일반-210416-80","강남구","대치동","하나_대치동(주)바실리체 주택용전력 950KW 신설_함동규_강남71A_신설<BR>(강남구 대치동   942-3 ~ 대치동   942-3)","2022-06-02 ~ 2022-06-30","한국전력공사 강남지사","착공계 접수","특별시도","보도","강남구-2021-전기-00072"
"일반-210416-20","관악구","봉천동","@봉천동912-26 관악구청 순환로44TR 이설공사<BR>(관악구 봉천동   912-26 ~ 봉천동   912-26)","2022-05-26 ~ 2022-12-30","한국전력공사 관악동작지사","착공계 접수","특별시도","보도","관악구-2021-전기-00011"
"일반-210409-14","강남구","대치동","도곡초등학교 지중화 공사(보도)<BR>(강남구 대치동   936-18 ~ 대치동   923-5)","2021-12-06 ~ 2022-06-30","한국전력공사 남서울사업본부(직할)","착공계 접수","구도","보도","강남구-2021-전기-00068"
"일반-210408-46","관악구","봉천동","봉천로49길15(봉천동871-14)불량전주교체공사<BR>(관악구 봉천동   871-14 ~ 봉천동   871-14)","2022-03-31 ~ 2022-12-31","㈜KT 서울남부마케팅단 관악지사","착공계 접수","구도","차도","관악구-2021-통신-00030"
"일반-210331-36","성북구","정릉동","전강9번)성북구 정릉진입로 지중화공사-2 - 평해기전 - 김응배<BR>(성북구 정릉동   506-19 ~ 정릉동   506-100)","2022-05-11 ~ 2022-11-30","한국전력공사 강북성북지사","착공계 접수","구도","차도","성북구-2021-전기-00035"
"일반-210331-36","성북구","정릉동","전강9번)성북구 정릉진입로 지중화공사-2 - 평해기전 - 김응배<BR>(성북구 정릉동   506-38 ~ 정릉동   506-46)","2022-05-11 ~ 2022-11-30","한국전력공사 강북성북지사","착공계 접수","구도","차도","성북구-2021-전기-00035"
